type,source,target,Label,weight,mode,lon,lat,Exits,Location,metroline,function,train_station,sourcesinknode,,closest_metro
nodelink,Rotterdam centraal,Stadhuis,.,,metro,51.923495,4.470059,3,Centraal,D,metro_station,yes,source,FALSE,None
nodelink,Stadhuis,Beurs,.,,metro,51.923411,4.478019,3,Noord,D,metro_station,no,node,FALSE,None
nodelink,Beurs,Leuvehaven,.,,metro,51.918266,4.481274,5,Oost,D,metro_station,no,node,FALSE,None
nodelink,Leuvehaven,Wilhelminaplein,.,,metro,51.913694,4.481781,4,Zuid,D,metro_station,no,node,FALSE,None
nodelink,Wilhelminaplein,Reinhaven,.,,metro,51.907162,4.490299,3,West,D,metro_station,no,node,FALSE,None
nodelink,Reinhaven,Maashaven,.,,metro,51.9037,4.496808,2,test,D,metro_station,no,node,FALSE,None
nodelink,Maashaven,Zuidplein,.,,metro,51.897181,4.494685,3,test,D,metro_station,no,node,FALSE,None
nodelink,Zuidplein,Slinge,.,,metro,51.886926,4.488384,2,test,D,metro_station,no,node,FALSE,None
nodelink,Slinge,Rhoon,.,,metro,51.874678,4.477723,2,test,D,metro_station,no,node,FALSE,None
nodelink,Rhoon,Poortugaal,.,,metro,51.859171,4.419816,2,test,D,metro_station,no,node,FALSE,None
nodelink,Poortugaal,Tussenwater,.,,metro,51.861684,4.395824,2,test,D,metro_station,no,node,FALSE,None
nodelink,Tussenwater,Hoogvliet,.,,metro,51.862762,4.376451,2,test,D,metro_station,no,node,FALSE,None
nodelink,Hoogvliet,Zalmplaat,.,,metro,51.860635,4.366855,2,test,D,metro_station,no,node,FALSE,None
nodelink,Zalmplaat,Spijkenisse Centrum,.,,metro,51.854852,4.362302,4,test,D,metro_station,no,node,FALSE,None
nodelink,Spijkenisse Centrum,Heemraadlaan,.,,metro,51.846428,4.334334,4,test,D,metro_station,no,node,FALSE,None
nodelink,Heemraadlaan,De Akkers,.,,metro,51.837742,4.331663,3,test,D,metro_station,no,node,FALSE,None
node,De Akkers,,.,,metro,51.833216,4.319116,4,test,D,metro_station,no,sink,FALSE,None
nodelink,Hoek van Holland Strand,Hoek van Holland Haven,.,,metro,51.98553806,4.107917154,2,test,B,metro_station,no,source,FALSE,None
nodelink,Hoek van Holland Haven,Steendijkpolder,.,,metro,51.97489279,4.12821539,2,test,B,metro_station,no,node,FALSE,None
nodelink,Steendijkpolder,Maassluis West,.,,metro,51.93275488,4.224839492,2,test,B,metro_station,no,node,FALSE,None
nodelink,Maassluis West,Maassluis Centrum,.,,metro,51.92634292,4.235194795,2,test,B,metro_station,no,node,FALSE,None
nodelink,Maassluis Centrum,Vlaardingen West,.,,metro,51.91635767,4.254017971,2,test,B,metro_station,no,node,FALSE,None
nodelink,Vlaardingen West,Vlaardingen Centrum,.,,metro,51.90380101,4.314990349,2,test,B,metro_station,no,node,FALSE,None
nodelink,Vlaardingen Centrum,Vlaardingen Oost,.,,metro,51.90312181,4.344009994,2,test,B,metro_station,no,node,FALSE,None
nodelink,Vlaardingen Oost,Schiedam Nieuwland,.,,metro,51.91014998,4.361640033,2,test,B,metro_station,no,node,FALSE,None
nodelink,Schiedam Nieuwland,Schiedam Centrum,.,,metro,51.92288513,4.383819456,2,test,B,metro_station,no,node,FALSE,None
nodelink,Schiedam Centrum,Marconiplein,.,,metro,51.921934,4.409746,2,test,B,metro_station,no,node,FALSE,None
nodelink,Marconiplein,Delfshaven,.,,metro,51.91325514,4.432668546,2,test,B,metro_station,no,node,FALSE,None
nodelink,Delfshaven,Coolhaven,.,,metro,51.91007656,4.445875924,2,test,B,metro_station,no,node,FALSE,None
nodelink,Coolhaven,Dijkzicht,.,,metro,51.90945131,4.458003373,2,test,B,metro_station,no,node,FALSE,None
nodelink,Dijkzicht,Eendrachtsplein,.,,metro,51.912215,4.466743,5,test,B,metro_station,no,node,FALSE,None
nodelink,Eendrachtsplein,Beurs,.,,metro,51.916025,4.472898,5,test,B,metro_station,no,node,FALSE,None
nodelink,Beurs,Blaak,.,,metro,51.918264,4.481345,5,test,B,metro_station,no,node,FALSE,None
nodelink,Blaak,Oostplein,.,,metro,51.918626,4.483765,3,test,B,metro_station,yes,node,FALSE,None
nodelink,Oostplein,Gerdesiaweg,.,,metro,51.9231129,4.496625459,2,test,B,metro_station,no,node,FALSE,None
nodelink,Gerdesiaweg,Voorschoterlaan,.,,metro,51.92589596,4.506070468,2,test,B,metro_station,no,node,FALSE,None
nodelink,Voorschoterlaan,Kralingse Zoom,.,,metro,51.92507976,4.512662146,2,test,B,metro_station,no,node,FALSE,None
nodelink,Kralingse Zoom,Capelsebrug,.,,metro,51.92162655,4.533139951,4,test,B,metro_station,no,node,FALSE,None
nodelink,Capelsebrug,Schenkel,.,,metro,51.92130705,4.557491868,2,test,B,metro_station,no,node,FALSE,None
nodelink,Schenkel,Prinsenlaan,.,,metro,51.93231913,4.563429147,2,test,B,metro_station,no,node,FALSE,None
nodelink,Prinsenlaan,Oosterflank,.,,metro,51.94042123,4.5565852,2,test,B,metro_station,no,node,FALSE,None
nodelink,Oosterflank,Alexander,.,,metro,51.9457755,4.554389333,4,test,B,metro_station,no,node,FALSE,None
nodelink,Alexander,Graskruid,.,,metro,51.95149693,4.551925984,2,test,B,metro_station,yes,node,FALSE,None
nodelink,Graskruid,Hesseplaats,.,,metro,51.9569347,4.549523234,2,test,B,metro_station,no,node,FALSE,None
nodelink,Hesseplaats,Nieuw Verlaat,.,,metro,51.9630146,4.552436547,6,test,B,metro_station,no,node,FALSE,None
nodelink,Nieuw Verlaat,Ambachtsland,.,,metro,51.96492206,4.562150907,4,test,B,metro_station,no,node,FALSE,None
nodelink,Ambachtsland,De Tochten,.,,metro,51.9658037,4.570337777,2,test,B,metro_station,no,node,FALSE,None
nodelink,De Tochten,Nesselande,.,,metro,51.96876531,4.578360549,2,test,B,metro_station,no,node,FALSE,None
node,Nesselande,,.,,metro,51.979661,4.586525,2,test,B,metro_station,no,sink,FALSE,None
nodelink,De Akkers,Heemraadlaan,.,,metro,51.833216,4.319116,4,test,C,metro_station,no,source,FALSE,None
nodelink,Heemraadlaan,Spijkenisse Centrum,.,,metro,51.837742,4.331663,3,test,C,metro_station,no,node,FALSE,None
nodelink,Spijkenisse Centrum,Zalmplaat,.,,metro,51.846428,4.334334,4,test,C,metro_station,no,node,FALSE,None
nodelink,Zalmplaat,Hoogvliet,.,,metro,51.854852,4.362302,4,test,C,metro_station,no,node,FALSE,None
nodelink,Hoogvliet,Tussenwater,.,,metro,51.860635,4.366855,2,test,C,metro_station,no,node,FALSE,None
nodelink,Tussenwater,Pernis,.,,metro,51.862762,4.376451,2,test,C,metro_station,no,node,FALSE,None
nodelink,Pernis,Vijfsluizen,.,,metro,51.88488867,4.38212953,2,test,C,metro_station,no,node,FALSE,None
nodelink,Vijfsluizen,Troelstralaan,.,,metro,51.90908239,4.372221364,2,test,C,metro_station,no,node,FALSE,None
nodelink,Troelstralaan,Parkweg,.,,metro,51.91547995,4.384710107,3,test,C,metro_station,no,node,FALSE,None
nodelink,Parkweg,Schiedam Centrum,.,,metro,51.9214101,4.394862087,2,test,C,metro_station,no,node,FALSE,None
nodelink,Schiedam Centrum,Marconiplein,.,,metro,51.921934,4.409746,2,test,C,metro_station,no,node,FALSE,None
nodelink,Marconiplein,Delfshaven,.,,metro,51.91352956,4.432182077,2,test,C,metro_station,no,node,FALSE,None
nodelink,Delfshaven,Coolhaven,.,,metro,51.90999797,4.445387664,2,test,C,metro_station,no,node,FALSE,None
nodelink,Coolhaven,Dijkzicht,.,,metro,51.90945867,4.458027362,2,test,C,metro_station,no,node,FALSE,None
nodelink,Dijkzicht,Eendrachtsplein,.,,metro,51.91238899,4.466384182,5,test,C,metro_station,no,node,FALSE,None
nodelink,Eendrachtsplein,Beurs,.,,metro,51.916025,4.472898,5,test,C,metro_station,no,node,FALSE,None
nodelink,Beurs,Blaak,.,,metro,51.918266,4.481274,5,test,C,metro_station,no,node,FALSE,None
nodelink,Blaak,Oostplein,.,,metro,51.918626,4.483765,3,test,C,metro_station,yes,node,FALSE,None
nodelink,Oostplein,Gerdesiaweg,.,,metro,51.92303222,4.496611359,2,test,C,metro_station,no,node,FALSE,None
nodelink,Gerdesiaweg,Voorschoterlaan,.,,metro,51.9258768,4.506079315,2,test,C,metro_station,no,node,FALSE,None
nodelink,Voorschoterlaan,Kralingse Zoom,.,,metro,51.92507975,4.512626552,2,test,C,metro_station,no,node,FALSE,None
nodelink,Kralingse Zoom,Capelsebrug,.,,metro,51.92163202,4.533103665,4,test,C,metro_station,no,node,FALSE,None
nodelink,Capelsebrug,Slotlaan,.,,metro,51.92126993,4.557512582,2,test,C,metro_station,no,node,FALSE,None
nodelink,Slotlaan,Capelle Centrum,.,,metro,51.92847162,4.578461684,2,test,C,metro_station,no,node,FALSE,None
nodelink,Capelle Centrum,De Terp,.,,metro,51.93138201,4.589444844,4,test,C,metro_station,no,node,FALSE,None
node,De Terp,,.,,metro,51.9358734,4.600176783,2,test,C,metro_station,no,sink,FALSE,None
nodelink,Schiedam Centrum,Marconiplein,.,,metro,51.921934,4.409746,2,test,A,metro_station,no,source,FALSE,None
nodelink,Marconiplein,Delfshaven,.,,metro,51.91352956,4.432182077,2,test,A,metro_station,no,node,FALSE,None
nodelink,Delfshaven,Coolhaven,.,,metro,51.90999797,4.445387664,2,test,A,metro_station,no,node,FALSE,None
nodelink,Coolhaven,Dijkzicht,.,,metro,51.90945867,4.458027362,2,test,A,metro_station,no,node,FALSE,None
nodelink,Dijkzicht,Eendrachtsplein,.,,metro,51.91238899,4.466384182,5,test,A,metro_station,no,node,FALSE,None
nodelink,Eendrachtsplein,Beurs,.,,metro,51.916025,4.472898,5,test,A,metro_station,no,node,FALSE,None
nodelink,Beurs,Blaak,.,,metro,51.918266,4.481274,5,test,A,metro_station,no,node,FALSE,None
nodelink,Blaak,Oostplein,.,,metro,51.918626,4.483765,3,test,A,metro_station,yes,node,FALSE,None
nodelink,Oostplein,Gerdesiaweg,.,,metro,51.92303222,4.496611359,2,test,A,metro_station,no,node,FALSE,None
nodelink,Gerdesiaweg,Voorschoterlaan,.,,metro,51.9258768,4.506079315,2,test,A,metro_station,no,node,FALSE,None
nodelink,Voorschoterlaan,Kralingse Zoom,.,,metro,51.92507975,4.512626552,2,test,A,metro_station,no,node,FALSE,None
nodelink,Kralingse Zoom,Capelsebrug,.,,metro,51.92163202,4.533103665,4,test,A,metro_station,no,node,FALSE,None
nodelink,Capelsebrug,Schenkel,.,,metro,51.92126993,4.557512582,2,test,A,metro_station,no,node,FALSE,None
nodelink,Schenkel,Prinsenlaan,.,,metro,51.93231913,4.563429147,2,test,A,metro_station,no,node,FALSE,None
nodelink,Prinsenlaan,Oosterflank,.,,metro,51.94042123,4.5565852,2,test,A,metro_station,no,node,FALSE,None
nodelink,Oosterflank,Alexander,.,,metro,51.9457755,4.554389333,4,test,A,metro_station,no,node,FALSE,None
nodelink,Alexander,Graskruid,.,,metro,51.95149693,4.551925984,2,test,A,metro_station,yes,node,FALSE,None
nodelink,Graskruid,Romeynshof,.,,metro,51.9569347,4.549523234,2,test,A,metro_station,no,node,FALSE,None
nodelink,Romeynshof,Binnenhof,.,,metro,51.96153628,4.543447006,2,test,A,metro_station,no,node,FALSE,None
node,Binnenhof,,.,,metro,51.96024205,4.535069639,2,test,A,metro_station,no,sink,FALSE,None
nodelink,Den Haag Centraal,Laan van NOI,.,,metro,52.08031054,4.326077437,2,test,E,metro_station,no,source,FALSE,None
nodelink,Laan van NOI,Voorburg 't Loo,.,,metro,52.0792716,4.34308766,2,test,E,metro_station,no,node,FALSE,None
nodelink,Voorburg 't Loo,Leidschendam - Voorburg,.,,metro,52.08211082,4.365530459,2,test,E,metro_station,no,node,FALSE,None
nodelink,Leidschendam - Voorburg,Forepark,.,,metro,52.07745583,4.382025149,4,test,E,metro_station,no,node,FALSE,None
nodelink,Forepark,Leidschenveen,.,,metro,52.06994227,4.392734834,2,test,E,metro_station,no,node,FALSE,None
nodelink,Leidschenveen,Nootdorp,.,,metro,52.06478873,4.400026813,3,test,E,metro_station,no,node,FALSE,None
nodelink,Nootdorp,Pijnacker Centrum,.,,metro,52.04758367,4.414546148,4,test,E,metro_station,no,node,FALSE,None
nodelink,Pijnacker Centrum,Pijnacker Zuid,.,,metro,52.02053942,4.436717679,9,test,E,metro_station,no,node,FALSE,None
nodelink,Pijnacker Zuid,Berkel Westpolder,.,,metro,52.00488619,4.445768255,9,test,E,metro_station,no,node,FALSE,None
nodelink,Berkel Westpolder,Rodenrijs,.,,metro,51.99004305,4.454134413,2,test,E,metro_station,no,node,FALSE,None
nodelink,Rodenrijs,Meijersplein,.,,metro,51.975568,4.460718094,2,test,E,metro_station,no,node,FALSE,None
nodelink,Meijersplein,Melanchthonweg,.,,metro,51.95586656,4.462294218,2,test,E,metro_station,no,node,FALSE,None
nodelink,Melanchthonweg,Blijdorp,.,,metro,51.94863755,4.464613711,4,test,E,metro_station,no,node,FALSE,None
nodelink,Blijdorp,Rotterdam centraal,.,,metro,51.93041636,4.458567843,3,test,E,metro_station,no,node,FALSE,None
nodelink,Rotterdam centraal,Stadhuis,.,,metro,51.923495,4.470059,3,test,E,metro_station,yes,node,FALSE,None
nodelink,Stadhuis,Beurs,.,,metro,51.923411,4.478019,3,test,E,metro_station,no,node,FALSE,None
nodelink,Beurs,Leuvehaven,.,,metro,51.918266,4.481274,5,test,E,metro_station,no,node,FALSE,None
nodelink,Leuvehaven,Wilhelminaplein,.,,metro,51.913694,4.481781,4,test,E,metro_station,no,node,FALSE,None
nodelink,Wilhelminaplein,Reinhaven,.,,metro,51.907162,4.490299,3,test,E,metro_station,no,node,FALSE,None
nodelink,Reinhaven,Maashaven,.,,metro,51.9037,4.496808,2,test,E,metro_station,no,node,FALSE,None
nodelink,Maashaven,Zuidplein,.,,metro,51.897181,4.494685,3,test,E,metro_station,no,node,FALSE,None
nodelink,Zuidplein,Slinge,.,,metro,51.886926,4.488384,2,test,E,metro_station,no,node,FALSE,None
node,Slinge,,.,,metro,51.874678,4.477723,2,test,E,metro_station,no,sink,FALSE,None
node,Politie Stadhuis,,SH,,road,51.923506,4.479639,0,test,P,police_bureau,no,None,FALSE,Stadhuis
node,Politie Rotterdam maashaven,,MH,,road,51.901926,4.495975,0,test,P,police_bureau,no,None,FALSE,Maashaven
node,Politie Marconiplein,,MP,,road,51.91263005,4.434093943,0,test,P,police_bureau,no,None,FALSE,Marconiplein
node,Politie Noord,,N,,road,51.94333956,4.479489281,0,test,P,police_bureau,no,None,FALSE,Melanchthonweg
node,Politie Zuidplein,,ZP,,road,51.88926339,4.490632099,0,test,P,police_bureau,no,None,FALSE,Zuidplein
node,Politie Veilingweg,,V,,road,51.94266416,4.491821409,0,test,P,police_bureau,no,None,FALSE,Gerdesiaweg
node,Politie Krimpen aan den Ijssel,,KIJ,,road,51.91259062,4.590123399,0,test,P,police_bureau,no,None,FALSE,Slotlaan
node,Politie Slinge,,SL,,road,51.87336994,4.483514369,0,test,P,police_bureau,no,None,FALSE,Slinge
node,Politie Schiedam,,SCH,,road,51.92321242,4.381863667,0,test,P,police_bureau,no,None,FALSE,Schiedam Nieuwland
node,Politie Hoogvliet,,HV,,road,51.86439955,4.353450165,0,test,P,police_bureau,no,None,FALSE,Hoogvliet
node,Politie Spijkenisse,,SN,,,51.84483111,4.33161552,0,test,P,police_bureau,no,None,FALSE,Spijkenisse Centrum
node,Politie de veranda,,VN,,road,51.89784588,4.519918474,0,test,P,police_bureau,no,None,FALSE,Reinhaven
link,Politie Stadhuis,Rotterdam centraal,RC,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Stadhuis,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Beurs,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Leuvehaven,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Wilhelminaplein,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Reinhaven,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Maashaven,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Zuidplein,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Slinge,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Rhoon,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Poortugaal,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Tussenwater,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Hoogvliet,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Zalmplaat,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Spijkenisse Centrum,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Heemraadlaan,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,De Akkers,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Hoek van Holland Strand,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Hoek van Holland Haven,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Steendijkpolder,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Maassluis West,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Maassluis Centrum,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Vlaardingen West,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Vlaardingen Centrum,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Vlaardingen Oost,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Schiedam Nieuwland,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Schiedam Centrum,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Marconiplein,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Delfshaven,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Coolhaven,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Dijkzicht,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Eendrachtsplein,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Blaak,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Oostplein,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Gerdesiaweg,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Voorschoterlaan,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Kralingse Zoom,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Capelsebrug,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Schenkel,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Prinsenlaan,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Oosterflank,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Alexander,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Graskruid,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Hesseplaats,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Nieuw Verlaat,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Ambachtsland,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,De Tochten,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Nesselande,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Pernis,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Vijfsluizen,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Troelstralaan,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Parkweg,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Slotlaan,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Capelle Centrum,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,De Terp,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Romeynshof,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Binnenhof,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Den Haag Centraal,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Laan van NOI,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Voorburg 't Loo,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Leidschendam - Voorburg,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Forepark,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Leidschenveen,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Nootdorp,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Pijnacker Centrum,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Pijnacker Zuid,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Berkel Westpolder,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Rodenrijs,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Meijersplein,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Melanchthonweg,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Stadhuis,Blijdorp,,,road,51.923506,4.479639,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Rotterdam centraal,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Stadhuis,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Beurs,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Leuvehaven,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Wilhelminaplein,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Reinhaven,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Maashaven,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Zuidplein,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Slinge,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Rhoon,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Poortugaal,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Tussenwater,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Hoogvliet,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Zalmplaat,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Spijkenisse Centrum,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Heemraadlaan,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,De Akkers,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Hoek van Holland Strand,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Hoek van Holland Haven,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Steendijkpolder,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Maassluis West,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Maassluis Centrum,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Vlaardingen West,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Vlaardingen Centrum,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Vlaardingen Oost,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Schiedam Nieuwland,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Schiedam Centrum,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Marconiplein,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Delfshaven,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Coolhaven,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Dijkzicht,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Eendrachtsplein,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Blaak,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Oostplein,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Gerdesiaweg,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Voorschoterlaan,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
link,Politie Rotterdam maashaven,Kralingse Zoom,,,road,51.901926,4.495975,,test,P,police_bureau,,None,FALSE,None
