scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,police_undercover,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
331,centre,random,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,5,5
332,centre,random,TRUE,5,TRUE,FALSE,10,furthest,station_exit,main,10,5
333,centre,random,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,3,5
334,centre,random,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,5,5
335,centre,random,TRUE,5,TRUE,FALSE,10,furthest,station_exit,side,10,5
336,centre,random,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,3,5
337,centre,random,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,5,5
338,centre,random,TRUE,5,TRUE,FALSE,10,largest,metro_platform,main,10,5
339,centre,random,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,3,5
340,centre,random,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,5,5
341,centre,random,TRUE,5,TRUE,FALSE,10,largest,metro_platform,side,10,5
342,centre,random,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,3,5
343,centre,random,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,5,5
344,centre,random,TRUE,5,TRUE,FALSE,10,largest,station_exit,main,10,5
345,centre,random,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,3,5
346,centre,random,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,5,5
347,centre,random,TRUE,5,TRUE,FALSE,10,largest,station_exit,side,10,5
348,centre,random,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,3,5
349,centre,random,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,5,5
350,centre,random,TRUE,5,TRUE,FALSE,10,surround,metro_platform,main,10,5
351,centre,random,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,3,5
352,centre,random,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,5,5
353,centre,random,TRUE,5,TRUE,FALSE,10,surround,metro_platform,side,10,5
354,centre,random,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,3,5
355,centre,random,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,5,5
356,centre,random,TRUE,5,TRUE,FALSE,10,surround,station_exit,main,10,5
357,centre,random,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,3,5
358,centre,random,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,5,5
359,centre,random,TRUE,5,TRUE,FALSE,10,surround,station_exit,side,10,5
360,centre,random,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,3,5
361,centre,random,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,5,5
362,centre,random,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,main,10,5
363,centre,random,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,3,5
364,centre,random,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,5,5
365,centre,random,TRUE,5,FALSE,TRUE,10,furthest,metro_platform,side,10,5
366,centre,random,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,3,5
367,centre,random,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,5,5
368,centre,random,TRUE,5,FALSE,TRUE,10,furthest,station_exit,main,10,5
369,centre,random,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,3,5
370,centre,random,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,5,5
371,centre,random,TRUE,5,FALSE,TRUE,10,furthest,station_exit,side,10,5
372,centre,random,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,3,5
373,centre,random,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,5,5
374,centre,random,TRUE,5,FALSE,TRUE,10,largest,metro_platform,main,10,5
375,centre,random,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,3,5
376,centre,random,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,5,5
377,centre,random,TRUE,5,FALSE,TRUE,10,largest,metro_platform,side,10,5
378,centre,random,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,3,5
379,centre,random,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,5,5
380,centre,random,TRUE,5,FALSE,TRUE,10,largest,station_exit,main,10,5
381,centre,random,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,3,5
382,centre,random,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,5,5
383,centre,random,TRUE,5,FALSE,TRUE,10,largest,station_exit,side,10,5
384,centre,random,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,3,5
385,centre,random,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,5,5
386,centre,random,TRUE,5,FALSE,TRUE,10,surround,metro_platform,main,10,5
387,centre,random,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,3,5
388,centre,random,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,5,5
389,centre,random,TRUE,5,FALSE,TRUE,10,surround,metro_platform,side,10,5
390,centre,random,TRUE,5,FALSE,TRUE,10,surround,station_exit,main,3,5
391,centre,random,TRUE,5,FALSE,TRUE,10,surround,station_exit,main,5,5
392,centre,random,TRUE,5,FALSE,TRUE,10,surround,station_exit,main,10,5
393,centre,random,TRUE,5,FALSE,TRUE,10,surround,station_exit,side,3,5
394,centre,random,TRUE,5,FALSE,TRUE,10,surround,station_exit,side,5,5
395,centre,random,TRUE,5,FALSE,TRUE,10,surround,station_exit,side,10,5
396,centre,random,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,main,3,5
397,centre,random,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,main,5,5
398,centre,random,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,main,10,5
399,centre,random,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,side,3,5
400,centre,random,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,side,5,5
401,centre,random,TRUE,5,FALSE,FALSE,10,furthest,metro_platform,side,10,5
402,centre,random,TRUE,5,FALSE,FALSE,10,furthest,station_exit,main,3,5
403,centre,random,TRUE,5,FALSE,FALSE,10,furthest,station_exit,main,5,5
404,centre,random,TRUE,5,FALSE,FALSE,10,furthest,station_exit,main,10,5
405,centre,random,TRUE,5,FALSE,FALSE,10,furthest,station_exit,side,3,5
406,centre,random,TRUE,5,FALSE,FALSE,10,furthest,station_exit,side,5,5
407,centre,random,TRUE,5,FALSE,FALSE,10,furthest,station_exit,side,10,5
408,centre,random,TRUE,5,FALSE,FALSE,10,largest,metro_platform,main,3,5
409,centre,random,TRUE,5,FALSE,FALSE,10,largest,metro_platform,main,5,5
410,centre,random,TRUE,5,FALSE,FALSE,10,largest,metro_platform,main,10,5
411,centre,random,TRUE,5,FALSE,FALSE,10,largest,metro_platform,side,3,5
412,centre,random,TRUE,5,FALSE,FALSE,10,largest,metro_platform,side,5,5
413,centre,random,TRUE,5,FALSE,FALSE,10,largest,metro_platform,side,10,5
414,centre,random,TRUE,5,FALSE,FALSE,10,largest,station_exit,main,3,5
415,centre,random,TRUE,5,FALSE,FALSE,10,largest,station_exit,main,5,5
416,centre,random,TRUE,5,FALSE,FALSE,10,largest,station_exit,main,10,5
417,centre,random,TRUE,5,FALSE,FALSE,10,largest,station_exit,side,3,5
418,centre,random,TRUE,5,FALSE,FALSE,10,largest,station_exit,side,5,5
419,centre,random,TRUE,5,FALSE,FALSE,10,largest,station_exit,side,10,5
420,centre,random,TRUE,5,FALSE,FALSE,10,surround,metro_platform,main,3,5
421,centre,random,TRUE,5,FALSE,FALSE,10,surround,metro_platform,main,5,5
422,centre,random,TRUE,5,FALSE,FALSE,10,surround,metro_platform,main,10,5
423,centre,random,TRUE,5,FALSE,FALSE,10,surround,metro_platform,side,3,5
424,centre,random,TRUE,5,FALSE,FALSE,10,surround,metro_platform,side,5,5
425,centre,random,TRUE,5,FALSE,FALSE,10,surround,metro_platform,side,10,5
426,centre,random,TRUE,5,FALSE,FALSE,10,surround,station_exit,main,3,5
427,centre,random,TRUE,5,FALSE,FALSE,10,surround,station_exit,main,5,5
428,centre,random,TRUE,5,FALSE,FALSE,10,surround,station_exit,main,10,5
429,centre,random,TRUE,5,FALSE,FALSE,10,surround,station_exit,side,3,5
430,centre,random,TRUE,5,FALSE,FALSE,10,surround,station_exit,side,5,5
431,centre,random,TRUE,5,FALSE,FALSE,10,surround,station_exit,side,10,5
432,centre,random,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,main,3,5
433,centre,random,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,main,5,5
434,centre,random,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,main,10,5
435,centre,random,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,side,3,5
436,centre,random,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,side,5,5
437,centre,random,FALSE,1,TRUE,TRUE,10,furthest,metro_platform,side,10,5
438,centre,random,FALSE,1,TRUE,TRUE,10,furthest,station_exit,main,3,5
439,centre,random,FALSE,1,TRUE,TRUE,10,furthest,station_exit,main,5,5
440,centre,random,FALSE,1,TRUE,TRUE,10,furthest,station_exit,main,10,5
441,centre,random,FALSE,1,TRUE,TRUE,10,furthest,station_exit,side,3,5
442,centre,random,FALSE,1,TRUE,TRUE,10,furthest,station_exit,side,5,5
443,centre,random,FALSE,1,TRUE,TRUE,10,furthest,station_exit,side,10,5
444,centre,random,FALSE,1,TRUE,TRUE,10,largest,metro_platform,main,3,5
445,centre,random,FALSE,1,TRUE,TRUE,10,largest,metro_platform,main,5,5
446,centre,random,FALSE,1,TRUE,TRUE,10,largest,metro_platform,main,10,5
447,centre,random,FALSE,1,TRUE,TRUE,10,largest,metro_platform,side,3,5
448,centre,random,FALSE,1,TRUE,TRUE,10,largest,metro_platform,side,5,5
449,centre,random,FALSE,1,TRUE,TRUE,10,largest,metro_platform,side,10,5
450,centre,random,FALSE,1,TRUE,TRUE,10,largest,station_exit,main,3,5
451,centre,random,FALSE,1,TRUE,TRUE,10,largest,station_exit,main,5,5
452,centre,random,FALSE,1,TRUE,TRUE,10,largest,station_exit,main,10,5
453,centre,random,FALSE,1,TRUE,TRUE,10,largest,station_exit,side,3,5
454,centre,random,FALSE,1,TRUE,TRUE,10,largest,station_exit,side,5,5
455,centre,random,FALSE,1,TRUE,TRUE,10,largest,station_exit,side,10,5
456,centre,random,FALSE,1,TRUE,TRUE,10,surround,metro_platform,main,3,5
457,centre,random,FALSE,1,TRUE,TRUE,10,surround,metro_platform,main,5,5
458,centre,random,FALSE,1,TRUE,TRUE,10,surround,metro_platform,main,10,5
459,centre,random,FALSE,1,TRUE,TRUE,10,surround,metro_platform,side,3,5
460,centre,random,FALSE,1,TRUE,TRUE,10,surround,metro_platform,side,5,5
461,centre,random,FALSE,1,TRUE,TRUE,10,surround,metro_platform,side,10,5
462,centre,random,FALSE,1,TRUE,TRUE,10,surround,station_exit,main,3,5
463,centre,random,FALSE,1,TRUE,TRUE,10,surround,station_exit,main,5,5
464,centre,random,FALSE,1,TRUE,TRUE,10,surround,station_exit,main,10,5
465,centre,random,FALSE,1,TRUE,TRUE,10,surround,station_exit,side,3,5
466,centre,random,FALSE,1,TRUE,TRUE,10,surround,station_exit,side,5,5
467,centre,random,FALSE,1,TRUE,TRUE,10,surround,station_exit,side,10,5
468,centre,random,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,main,3,5
469,centre,random,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,main,5,5
470,centre,random,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,main,10,5
471,centre,random,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,side,3,5
472,centre,random,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,side,5,5
473,centre,random,FALSE,1,TRUE,FALSE,10,furthest,metro_platform,side,10,5
474,centre,random,FALSE,1,TRUE,FALSE,10,furthest,station_exit,main,3,5
475,centre,random,FALSE,1,TRUE,FALSE,10,furthest,station_exit,main,5,5
476,centre,random,FALSE,1,TRUE,FALSE,10,furthest,station_exit,main,10,5
477,centre,random,FALSE,1,TRUE,FALSE,10,furthest,station_exit,side,3,5
478,centre,random,FALSE,1,TRUE,FALSE,10,furthest,station_exit,side,5,5
479,centre,random,FALSE,1,TRUE,FALSE,10,furthest,station_exit,side,10,5
480,centre,random,FALSE,1,TRUE,FALSE,10,largest,metro_platform,main,3,5
481,centre,random,FALSE,1,TRUE,FALSE,10,largest,metro_platform,main,5,5
482,centre,random,FALSE,1,TRUE,FALSE,10,largest,metro_platform,main,10,5
483,centre,random,FALSE,1,TRUE,FALSE,10,largest,metro_platform,side,3,5
484,centre,random,FALSE,1,TRUE,FALSE,10,largest,metro_platform,side,5,5
485,centre,random,FALSE,1,TRUE,FALSE,10,largest,metro_platform,side,10,5
486,centre,random,FALSE,1,TRUE,FALSE,10,largest,station_exit,main,3,5
487,centre,random,FALSE,1,TRUE,FALSE,10,largest,station_exit,main,5,5
488,centre,random,FALSE,1,TRUE,FALSE,10,largest,station_exit,main,10,5
489,centre,random,FALSE,1,TRUE,FALSE,10,largest,station_exit,side,3,5
490,centre,random,FALSE,1,TRUE,FALSE,10,largest,station_exit,side,5,5
491,centre,random,FALSE,1,TRUE,FALSE,10,largest,station_exit,side,10,5
492,centre,random,FALSE,1,TRUE,FALSE,10,surround,metro_platform,main,3,5
493,centre,random,FALSE,1,TRUE,FALSE,10,surround,metro_platform,main,5,5
494,centre,random,FALSE,1,TRUE,FALSE,10,surround,metro_platform,main,10,5
495,centre,random,FALSE,1,TRUE,FALSE,10,surround,metro_platform,side,3,5
496,centre,random,FALSE,1,TRUE,FALSE,10,surround,metro_platform,side,5,5
497,centre,random,FALSE,1,TRUE,FALSE,10,surround,metro_platform,side,10,5
498,centre,random,FALSE,1,TRUE,FALSE,10,surround,station_exit,main,3,5
499,centre,random,FALSE,1,TRUE,FALSE,10,surround,station_exit,main,5,5
500,centre,random,FALSE,1,TRUE,FALSE,10,surround,station_exit,main,10,5
501,centre,random,FALSE,1,TRUE,FALSE,10,surround,station_exit,side,3,5
502,centre,random,FALSE,1,TRUE,FALSE,10,surround,station_exit,side,5,5
503,centre,random,FALSE,1,TRUE,FALSE,10,surround,station_exit,side,10,5
504,centre,random,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,main,3,5
505,centre,random,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,main,5,5
506,centre,random,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,main,10,5
507,centre,random,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,side,3,5
508,centre,random,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,side,5,5
509,centre,random,FALSE,1,FALSE,TRUE,10,furthest,metro_platform,side,10,5
510,centre,random,FALSE,1,FALSE,TRUE,10,furthest,station_exit,main,3,5
511,centre,random,FALSE,1,FALSE,TRUE,10,furthest,station_exit,main,5,5
512,centre,random,FALSE,1,FALSE,TRUE,10,furthest,station_exit,main,10,5
513,centre,random,FALSE,1,FALSE,TRUE,10,furthest,station_exit,side,3,5
514,centre,random,FALSE,1,FALSE,TRUE,10,furthest,station_exit,side,5,5
515,centre,random,FALSE,1,FALSE,TRUE,10,furthest,station_exit,side,10,5
516,centre,random,FALSE,1,FALSE,TRUE,10,largest,metro_platform,main,3,5
517,centre,random,FALSE,1,FALSE,TRUE,10,largest,metro_platform,main,5,5
518,centre,random,FALSE,1,FALSE,TRUE,10,largest,metro_platform,main,10,5
519,centre,random,FALSE,1,FALSE,TRUE,10,largest,metro_platform,side,3,5
520,centre,random,FALSE,1,FALSE,TRUE,10,largest,metro_platform,side,5,5
521,centre,random,FALSE,1,FALSE,TRUE,10,largest,metro_platform,side,10,5
522,centre,random,FALSE,1,FALSE,TRUE,10,largest,station_exit,main,3,5
523,centre,random,FALSE,1,FALSE,TRUE,10,largest,station_exit,main,5,5
524,centre,random,FALSE,1,FALSE,TRUE,10,largest,station_exit,main,10,5
525,centre,random,FALSE,1,FALSE,TRUE,10,largest,station_exit,side,3,5
526,centre,random,FALSE,1,FALSE,TRUE,10,largest,station_exit,side,5,5
527,centre,random,FALSE,1,FALSE,TRUE,10,largest,station_exit,side,10,5
528,centre,random,FALSE,1,FALSE,TRUE,10,surround,metro_platform,main,3,5
529,centre,random,FALSE,1,FALSE,TRUE,10,surround,metro_platform,main,5,5
530,centre,random,FALSE,1,FALSE,TRUE,10,surround,metro_platform,main,10,5
531,centre,random,FALSE,1,FALSE,TRUE,10,surround,metro_platform,side,3,5
532,centre,random,FALSE,1,FALSE,TRUE,10,surround,metro_platform,side,5,5
533,centre,random,FALSE,1,FALSE,TRUE,10,surround,metro_platform,side,10,5
534,centre,random,FALSE,1,FALSE,TRUE,10,surround,station_exit,main,3,5
535,centre,random,FALSE,1,FALSE,TRUE,10,surround,station_exit,main,5,5
536,centre,random,FALSE,1,FALSE,TRUE,10,surround,station_exit,main,10,5
537,centre,random,FALSE,1,FALSE,TRUE,10,surround,station_exit,side,3,5
538,centre,random,FALSE,1,FALSE,TRUE,10,surround,station_exit,side,5,5
539,centre,random,FALSE,1,FALSE,TRUE,10,surround,station_exit,side,10,5
540,centre,random,FALSE,1,FALSE,FALSE,10,furthest,metro_platform,main,3,5
541,centre,random,FALSE,1,FALSE,FALSE,10,furthest,metro_platform,main,5,5
542,centre,random,FALSE,1,FALSE,FALSE,10,furthest,metro_platform,main,10,5
543,centre,random,FALSE,1,FALSE,FALSE,10,furthest,metro_platform,side,3,5
544,centre,random,FALSE,1,FALSE,FALSE,10,furthest,metro_platform,side,5,5
545,centre,random,FALSE,1,FALSE,FALSE,10,furthest,metro_platform,side,10,5
546,centre,random,FALSE,1,FALSE,FALSE,10,furthest,station_exit,main,3,5
547,centre,random,FALSE,1,FALSE,FALSE,10,furthest,station_exit,main,5,5
548,centre,random,FALSE,1,FALSE,FALSE,10,furthest,station_exit,main,10,5
549,centre,random,FALSE,1,FALSE,FALSE,10,furthest,station_exit,side,3,5
550,centre,random,FALSE,1,FALSE,FALSE,10,furthest,station_exit,side,5,5
551,centre,random,FALSE,1,FALSE,FALSE,10,furthest,station_exit,side,10,5
552,centre,random,FALSE,1,FALSE,FALSE,10,largest,metro_platform,main,3,5
553,centre,random,FALSE,1,FALSE,FALSE,10,largest,metro_platform,main,5,5
554,centre,random,FALSE,1,FALSE,FALSE,10,largest,metro_platform,main,10,5
555,centre,random,FALSE,1,FALSE,FALSE,10,largest,metro_platform,side,3,5
556,centre,random,FALSE,1,FALSE,FALSE,10,largest,metro_platform,side,5,5
557,centre,random,FALSE,1,FALSE,FALSE,10,largest,metro_platform,side,10,5
558,centre,random,FALSE,1,FALSE,FALSE,10,largest,station_exit,main,3,5
559,centre,random,FALSE,1,FALSE,FALSE,10,largest,station_exit,main,5,5
560,centre,random,FALSE,1,FALSE,FALSE,10,largest,station_exit,main,10,5
561,centre,random,FALSE,1,FALSE,FALSE,10,largest,station_exit,side,3,5
562,centre,random,FALSE,1,FALSE,FALSE,10,largest,station_exit,side,5,5
563,centre,random,FALSE,1,FALSE,FALSE,10,largest,station_exit,side,10,5
564,centre,random,FALSE,1,FALSE,FALSE,10,surround,metro_platform,main,3,5
565,centre,random,FALSE,1,FALSE,FALSE,10,surround,metro_platform,main,5,5
566,centre,random,FALSE,1,FALSE,FALSE,10,surround,metro_platform,main,10,5
567,centre,random,FALSE,1,FALSE,FALSE,10,surround,metro_platform,side,3,5
568,centre,random,FALSE,1,FALSE,FALSE,10,surround,metro_platform,side,5,5
569,centre,random,FALSE,1,FALSE,FALSE,10,surround,metro_platform,side,10,5
570,centre,random,FALSE,1,FALSE,FALSE,10,surround,station_exit,main,3,5
571,centre,random,FALSE,1,FALSE,FALSE,10,surround,station_exit,main,5,5
572,centre,random,FALSE,1,FALSE,FALSE,10,surround,station_exit,main,10,5
573,centre,random,FALSE,1,FALSE,FALSE,10,surround,station_exit,side,3,5
574,centre,random,FALSE,1,FALSE,FALSE,10,surround,station_exit,side,5,5
575,centre,random,FALSE,1,FALSE,FALSE,10,surround,station_exit,side,10,5
576,centre,random,FALSE,3,TRUE,TRUE,10,furthest,metro_platform,main,3,5
577,centre,random,FALSE,3,TRUE,TRUE,10,furthest,metro_platform,main,5,5
578,centre,random,FALSE,3,TRUE,TRUE,10,furthest,metro_platform,main,10,5
579,centre,random,FALSE,3,TRUE,TRUE,10,furthest,metro_platform,side,3,5
580,centre,random,FALSE,3,TRUE,TRUE,10,furthest,metro_platform,side,5,5
581,centre,random,FALSE,3,TRUE,TRUE,10,furthest,metro_platform,side,10,5
582,centre,random,FALSE,3,TRUE,TRUE,10,furthest,station_exit,main,3,5
583,centre,random,FALSE,3,TRUE,TRUE,10,furthest,station_exit,main,5,5
584,centre,random,FALSE,3,TRUE,TRUE,10,furthest,station_exit,main,10,5
585,centre,random,FALSE,3,TRUE,TRUE,10,furthest,station_exit,side,3,5
586,centre,random,FALSE,3,TRUE,TRUE,10,furthest,station_exit,side,5,5
587,centre,random,FALSE,3,TRUE,TRUE,10,furthest,station_exit,side,10,5
588,centre,random,FALSE,3,TRUE,TRUE,10,largest,metro_platform,main,3,5
589,centre,random,FALSE,3,TRUE,TRUE,10,largest,metro_platform,main,5,5
590,centre,random,FALSE,3,TRUE,TRUE,10,largest,metro_platform,main,10,5
591,centre,random,FALSE,3,TRUE,TRUE,10,largest,metro_platform,side,3,5
592,centre,random,FALSE,3,TRUE,TRUE,10,largest,metro_platform,side,5,5
593,centre,random,FALSE,3,TRUE,TRUE,10,largest,metro_platform,side,10,5
594,centre,random,FALSE,3,TRUE,TRUE,10,largest,station_exit,main,3,5
595,centre,random,FALSE,3,TRUE,TRUE,10,largest,station_exit,main,5,5
596,centre,random,FALSE,3,TRUE,TRUE,10,largest,station_exit,main,10,5
597,centre,random,FALSE,3,TRUE,TRUE,10,largest,station_exit,side,3,5
598,centre,random,FALSE,3,TRUE,TRUE,10,largest,station_exit,side,5,5
599,centre,random,FALSE,3,TRUE,TRUE,10,largest,station_exit,side,10,5
600,centre,random,FALSE,3,TRUE,TRUE,10,surround,metro_platform,main,3,5
601,centre,random,FALSE,3,TRUE,TRUE,10,surround,metro_platform,main,5,5
602,centre,random,FALSE,3,TRUE,TRUE,10,surround,metro_platform,main,10,5
603,centre,random,FALSE,3,TRUE,TRUE,10,surround,metro_platform,side,3,5
604,centre,random,FALSE,3,TRUE,TRUE,10,surround,metro_platform,side,5,5
605,centre,random,FALSE,3,TRUE,TRUE,10,surround,metro_platform,side,10,5
606,centre,random,FALSE,3,TRUE,TRUE,10,surround,station_exit,main,3,5
607,centre,random,FALSE,3,TRUE,TRUE,10,surround,station_exit,main,5,5
608,centre,random,FALSE,3,TRUE,TRUE,10,surround,station_exit,main,10,5
609,centre,random,FALSE,3,TRUE,TRUE,10,surround,station_exit,side,3,5
610,centre,random,FALSE,3,TRUE,TRUE,10,surround,station_exit,side,5,5
611,centre,random,FALSE,3,TRUE,TRUE,10,surround,station_exit,side,10,5
612,centre,random,FALSE,3,TRUE,FALSE,10,furthest,metro_platform,main,3,5
613,centre,random,FALSE,3,TRUE,FALSE,10,furthest,metro_platform,main,5,5
614,centre,random,FALSE,3,TRUE,FALSE,10,furthest,metro_platform,main,10,5
615,centre,random,FALSE,3,TRUE,FALSE,10,furthest,metro_platform,side,3,5
616,centre,random,FALSE,3,TRUE,FALSE,10,furthest,metro_platform,side,5,5
617,centre,random,FALSE,3,TRUE,FALSE,10,furthest,metro_platform,side,10,5
618,centre,random,FALSE,3,TRUE,FALSE,10,furthest,station_exit,main,3,5
619,centre,random,FALSE,3,TRUE,FALSE,10,furthest,station_exit,main,5,5
620,centre,random,FALSE,3,TRUE,FALSE,10,furthest,station_exit,main,10,5
621,centre,random,FALSE,3,TRUE,FALSE,10,furthest,station_exit,side,3,5
