scenario,crim_pos,crim_strat,crim_bounded_rat,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
536,centre,random,False,6,surround,station_exit,side,5,10
537,centre,random,False,6,surround,station_exit,side,10,2
538,centre,random,False,6,surround,station_exit,side,10,5
539,centre,random,False,6,surround,station_exit,side,10,10
540,centre,random,False,10,furthest,metro_platform,main,3,2
541,centre,random,False,10,furthest,metro_platform,main,3,5
542,centre,random,False,10,furthest,metro_platform,main,3,10
543,centre,random,False,10,furthest,metro_platform,main,5,2
544,centre,random,False,10,furthest,metro_platform,main,5,5
545,centre,random,False,10,furthest,metro_platform,main,5,10
546,centre,random,False,10,furthest,metro_platform,main,10,2
547,centre,random,False,10,furthest,metro_platform,main,10,5
548,centre,random,False,10,furthest,metro_platform,main,10,10
549,centre,random,False,10,furthest,metro_platform,side,3,2
550,centre,random,False,10,furthest,metro_platform,side,3,5
551,centre,random,False,10,furthest,metro_platform,side,3,10
552,centre,random,False,10,furthest,metro_platform,side,5,2
553,centre,random,False,10,furthest,metro_platform,side,5,5
554,centre,random,False,10,furthest,metro_platform,side,5,10
555,centre,random,False,10,furthest,metro_platform,side,10,2
556,centre,random,False,10,furthest,metro_platform,side,10,5
557,centre,random,False,10,furthest,metro_platform,side,10,10
558,centre,random,False,10,furthest,station_exit,main,3,2
559,centre,random,False,10,furthest,station_exit,main,3,5
560,centre,random,False,10,furthest,station_exit,main,3,10
561,centre,random,False,10,furthest,station_exit,main,5,2
562,centre,random,False,10,furthest,station_exit,main,5,5
563,centre,random,False,10,furthest,station_exit,main,5,10
564,centre,random,False,10,furthest,station_exit,main,10,2
565,centre,random,False,10,furthest,station_exit,main,10,5
566,centre,random,False,10,furthest,station_exit,main,10,10
567,centre,random,False,10,furthest,station_exit,side,3,2
568,centre,random,False,10,furthest,station_exit,side,3,5
569,centre,random,False,10,furthest,station_exit,side,3,10
570,centre,random,False,10,furthest,station_exit,side,5,2
571,centre,random,False,10,furthest,station_exit,side,5,5
572,centre,random,False,10,furthest,station_exit,side,5,10
573,centre,random,False,10,furthest,station_exit,side,10,2
574,centre,random,False,10,furthest,station_exit,side,10,5
575,centre,random,False,10,furthest,station_exit,side,10,10
576,centre,random,False,10,largest,metro_platform,main,3,2
577,centre,random,False,10,largest,metro_platform,main,3,5
578,centre,random,False,10,largest,metro_platform,main,3,10
579,centre,random,False,10,largest,metro_platform,main,5,2
580,centre,random,False,10,largest,metro_platform,main,5,5
581,centre,random,False,10,largest,metro_platform,main,5,10
582,centre,random,False,10,largest,metro_platform,main,10,2
583,centre,random,False,10,largest,metro_platform,main,10,5
584,centre,random,False,10,largest,metro_platform,main,10,10
585,centre,random,False,10,largest,metro_platform,side,3,2
586,centre,random,False,10,largest,metro_platform,side,3,5
587,centre,random,False,10,largest,metro_platform,side,3,10
588,centre,random,False,10,largest,metro_platform,side,5,2
589,centre,random,False,10,largest,metro_platform,side,5,5
590,centre,random,False,10,largest,metro_platform,side,5,10
591,centre,random,False,10,largest,metro_platform,side,10,2
592,centre,random,False,10,largest,metro_platform,side,10,5
593,centre,random,False,10,largest,metro_platform,side,10,10
594,centre,random,False,10,largest,station_exit,main,3,2
595,centre,random,False,10,largest,station_exit,main,3,5
596,centre,random,False,10,largest,station_exit,main,3,10
597,centre,random,False,10,largest,station_exit,main,5,2
598,centre,random,False,10,largest,station_exit,main,5,5
599,centre,random,False,10,largest,station_exit,main,5,10
600,centre,random,False,10,largest,station_exit,main,10,2
601,centre,random,False,10,largest,station_exit,main,10,5
602,centre,random,False,10,largest,station_exit,main,10,10
603,centre,random,False,10,largest,station_exit,side,3,2
604,centre,random,False,10,largest,station_exit,side,3,5
605,centre,random,False,10,largest,station_exit,side,3,10
606,centre,random,False,10,largest,station_exit,side,5,2
607,centre,random,False,10,largest,station_exit,side,5,5
608,centre,random,False,10,largest,station_exit,side,5,10
609,centre,random,False,10,largest,station_exit,side,10,2
610,centre,random,False,10,largest,station_exit,side,10,5
611,centre,random,False,10,largest,station_exit,side,10,10
612,centre,random,False,10,surround,metro_platform,main,3,2
613,centre,random,False,10,surround,metro_platform,main,3,5
614,centre,random,False,10,surround,metro_platform,main,3,10
615,centre,random,False,10,surround,metro_platform,main,5,2
616,centre,random,False,10,surround,metro_platform,main,5,5
617,centre,random,False,10,surround,metro_platform,main,5,10
618,centre,random,False,10,surround,metro_platform,main,10,2
619,centre,random,False,10,surround,metro_platform,main,10,5
620,centre,random,False,10,surround,metro_platform,main,10,10
621,centre,random,False,10,surround,metro_platform,side,3,2
622,centre,random,False,10,surround,metro_platform,side,3,5
623,centre,random,False,10,surround,metro_platform,side,3,10
624,centre,random,False,10,surround,metro_platform,side,5,2
625,centre,random,False,10,surround,metro_platform,side,5,5
626,centre,random,False,10,surround,metro_platform,side,5,10
627,centre,random,False,10,surround,metro_platform,side,10,2
628,centre,random,False,10,surround,metro_platform,side,10,5
629,centre,random,False,10,surround,metro_platform,side,10,10
630,centre,random,False,10,surround,station_exit,main,3,2
631,centre,random,False,10,surround,station_exit,main,3,5
632,centre,random,False,10,surround,station_exit,main,3,10
633,centre,random,False,10,surround,station_exit,main,5,2
634,centre,random,False,10,surround,station_exit,main,5,5
635,centre,random,False,10,surround,station_exit,main,5,10
636,centre,random,False,10,surround,station_exit,main,10,2
637,centre,random,False,10,surround,station_exit,main,10,5
638,centre,random,False,10,surround,station_exit,main,10,10
639,centre,random,False,10,surround,station_exit,side,3,2
640,centre,random,False,10,surround,station_exit,side,3,5
641,centre,random,False,10,surround,station_exit,side,3,10
642,centre,random,False,10,surround,station_exit,side,5,2
643,centre,random,False,10,surround,station_exit,side,5,5
644,centre,random,False,10,surround,station_exit,side,5,10
645,centre,random,False,10,surround,station_exit,side,10,2
646,centre,random,False,10,surround,station_exit,side,10,5
647,centre,random,False,10,surround,station_exit,side,10,10
648,centre,to_train,True,3,furthest,metro_platform,main,3,2
649,centre,to_train,True,3,furthest,metro_platform,main,3,5
650,centre,to_train,True,3,furthest,metro_platform,main,3,10
651,centre,to_train,True,3,furthest,metro_platform,main,5,2
652,centre,to_train,True,3,furthest,metro_platform,main,5,5
653,centre,to_train,True,3,furthest,metro_platform,main,5,10
654,centre,to_train,True,3,furthest,metro_platform,main,10,2
655,centre,to_train,True,3,furthest,metro_platform,main,10,5
656,centre,to_train,True,3,furthest,metro_platform,main,10,10
657,centre,to_train,True,3,furthest,metro_platform,side,3,2
658,centre,to_train,True,3,furthest,metro_platform,side,3,5
659,centre,to_train,True,3,furthest,metro_platform,side,3,10
660,centre,to_train,True,3,furthest,metro_platform,side,5,2
661,centre,to_train,True,3,furthest,metro_platform,side,5,5
662,centre,to_train,True,3,furthest,metro_platform,side,5,10
663,centre,to_train,True,3,furthest,metro_platform,side,10,2
664,centre,to_train,True,3,furthest,metro_platform,side,10,5
665,centre,to_train,True,3,furthest,metro_platform,side,10,10
666,centre,to_train,True,3,furthest,station_exit,main,3,2
667,centre,to_train,True,3,furthest,station_exit,main,3,5
668,centre,to_train,True,3,furthest,station_exit,main,3,10
669,centre,to_train,True,3,furthest,station_exit,main,5,2
670,centre,to_train,True,3,furthest,station_exit,main,5,5
671,centre,to_train,True,3,furthest,station_exit,main,5,10
672,centre,to_train,True,3,furthest,station_exit,main,10,2
673,centre,to_train,True,3,furthest,station_exit,main,10,5
674,centre,to_train,True,3,furthest,station_exit,main,10,10
675,centre,to_train,True,3,furthest,station_exit,side,3,2
676,centre,to_train,True,3,furthest,station_exit,side,3,5
677,centre,to_train,True,3,furthest,station_exit,side,3,10
678,centre,to_train,True,3,furthest,station_exit,side,5,2
679,centre,to_train,True,3,furthest,station_exit,side,5,5
680,centre,to_train,True,3,furthest,station_exit,side,5,10
681,centre,to_train,True,3,furthest,station_exit,side,10,2
682,centre,to_train,True,3,furthest,station_exit,side,10,5
683,centre,to_train,True,3,furthest,station_exit,side,10,10
684,centre,to_train,True,3,largest,metro_platform,main,3,2
685,centre,to_train,True,3,largest,metro_platform,main,3,5
686,centre,to_train,True,3,largest,metro_platform,main,3,10
687,centre,to_train,True,3,largest,metro_platform,main,5,2
688,centre,to_train,True,3,largest,metro_platform,main,5,5
689,centre,to_train,True,3,largest,metro_platform,main,5,10
690,centre,to_train,True,3,largest,metro_platform,main,10,2
691,centre,to_train,True,3,largest,metro_platform,main,10,5
692,centre,to_train,True,3,largest,metro_platform,main,10,10
693,centre,to_train,True,3,largest,metro_platform,side,3,2
694,centre,to_train,True,3,largest,metro_platform,side,3,5
695,centre,to_train,True,3,largest,metro_platform,side,3,10
696,centre,to_train,True,3,largest,metro_platform,side,5,2
697,centre,to_train,True,3,largest,metro_platform,side,5,5
698,centre,to_train,True,3,largest,metro_platform,side,5,10
699,centre,to_train,True,3,largest,metro_platform,side,10,2
700,centre,to_train,True,3,largest,metro_platform,side,10,5
701,centre,to_train,True,3,largest,metro_platform,side,10,10
702,centre,to_train,True,3,largest,station_exit,main,3,2
703,centre,to_train,True,3,largest,station_exit,main,3,5
704,centre,to_train,True,3,largest,station_exit,main,3,10
705,centre,to_train,True,3,largest,station_exit,main,5,2
706,centre,to_train,True,3,largest,station_exit,main,5,5
707,centre,to_train,True,3,largest,station_exit,main,5,10
708,centre,to_train,True,3,largest,station_exit,main,10,2
709,centre,to_train,True,3,largest,station_exit,main,10,5
710,centre,to_train,True,3,largest,station_exit,main,10,10
711,centre,to_train,True,3,largest,station_exit,side,3,2
712,centre,to_train,True,3,largest,station_exit,side,3,5
713,centre,to_train,True,3,largest,station_exit,side,3,10
714,centre,to_train,True,3,largest,station_exit,side,5,2
715,centre,to_train,True,3,largest,station_exit,side,5,5
716,centre,to_train,True,3,largest,station_exit,side,5,10
717,centre,to_train,True,3,largest,station_exit,side,10,2
718,centre,to_train,True,3,largest,station_exit,side,10,5
719,centre,to_train,True,3,largest,station_exit,side,10,10
720,centre,to_train,True,3,surround,metro_platform,main,3,2
721,centre,to_train,True,3,surround,metro_platform,main,3,5
722,centre,to_train,True,3,surround,metro_platform,main,3,10
723,centre,to_train,True,3,surround,metro_platform,main,5,2
724,centre,to_train,True,3,surround,metro_platform,main,5,5
725,centre,to_train,True,3,surround,metro_platform,main,5,10
726,centre,to_train,True,3,surround,metro_platform,main,10,2
727,centre,to_train,True,3,surround,metro_platform,main,10,5
728,centre,to_train,True,3,surround,metro_platform,main,10,10
729,centre,to_train,True,3,surround,metro_platform,side,3,2
730,centre,to_train,True,3,surround,metro_platform,side,3,5
731,centre,to_train,True,3,surround,metro_platform,side,3,10
732,centre,to_train,True,3,surround,metro_platform,side,5,2
733,centre,to_train,True,3,surround,metro_platform,side,5,5
734,centre,to_train,True,3,surround,metro_platform,side,5,10
735,centre,to_train,True,3,surround,metro_platform,side,10,2
736,centre,to_train,True,3,surround,metro_platform,side,10,5
737,centre,to_train,True,3,surround,metro_platform,side,10,10
738,centre,to_train,True,3,surround,station_exit,main,3,2
739,centre,to_train,True,3,surround,station_exit,main,3,5
740,centre,to_train,True,3,surround,station_exit,main,3,10
741,centre,to_train,True,3,surround,station_exit,main,5,2
742,centre,to_train,True,3,surround,station_exit,main,5,5
743,centre,to_train,True,3,surround,station_exit,main,5,10
744,centre,to_train,True,3,surround,station_exit,main,10,2
745,centre,to_train,True,3,surround,station_exit,main,10,5
746,centre,to_train,True,3,surround,station_exit,main,10,10
747,centre,to_train,True,3,surround,station_exit,side,3,2
748,centre,to_train,True,3,surround,station_exit,side,3,5
749,centre,to_train,True,3,surround,station_exit,side,3,10
750,centre,to_train,True,3,surround,station_exit,side,5,2
751,centre,to_train,True,3,surround,station_exit,side,5,5
752,centre,to_train,True,3,surround,station_exit,side,5,10
753,centre,to_train,True,3,surround,station_exit,side,10,2
754,centre,to_train,True,3,surround,station_exit,side,10,5
755,centre,to_train,True,3,surround,station_exit,side,10,10
756,centre,to_train,True,6,furthest,metro_platform,main,3,2
757,centre,to_train,True,6,furthest,metro_platform,main,3,5
758,centre,to_train,True,6,furthest,metro_platform,main,3,10
